id_local,descripcion,estado,fecha_alta,fecha_baja,fecha_ultima_modificacion,id_planta,descripcion_numerica,cod_sector,id_mostrador,cod_dominio,id_usuario,id_sector
2986,Consultorio 5,A,2018-08-03 17:25:47,,2018-08-03 17:25:47,2973,,,,2.16.840.1.113883.2.10.27,1,
2987,Consultorio 6,A,2018-08-03 17:26:27,,2018-08-03 17:26:27,2973,,,,2.16.840.1.113883.2.10.27,1,
2988,Consultorio 7,A,2018-08-03 17:27:04,,2018-08-03 17:27:04,2973,,,,2.16.840.1.113883.2.10.27,1,
2989,Consultorio 8,A,2018-08-03 17:28:19,,2018-08-03 17:28:19,2973,,,,2.16.840.1.113883.2.10.27,1,
2990,Consultorio 9,A,2018-08-03 17:29:20,,2018-08-03 17:29:20,2973,,,,2.16.840.1.113883.2.10.27,1,
2991,Consultorio 10,A,2018-08-03 17:31:54,,2018-08-03 17:31:54,2973,,,,2.16.840.1.113883.2.10.27,1,
2992,Consultorio 11,A,2018-08-03 17:36:20,,2018-08-03 17:36:20,2973,,,,2.16.840.1.113883.2.10.27,1,
2993,Consultorio 12,A,2018-08-03 17:37:18,,2018-08-03 17:37:18,2973,,,,2.16.840.1.113883.2.10.27,1,
2994,Consultorio 13,A,2018-08-03 17:38:11,,2018-08-03 17:38:11,2973,,,,2.16.840.1.113883.2.10.27,1,
2995,Consultorio 14,A,2018-08-03 17:38:48,,2018-08-03 17:38:48,2973,,,,2.16.840.1.113883.2.10.27,1,
2996,Consultorio 15,A,2018-08-03 17:39:31,,2018-08-03 17:39:31,2973,,,,2.16.840.1.113883.2.10.27,1,
2997,Consultorio 16,A,2018-08-03 17:40:51,,2018-08-03 17:40:51,2973,,,,2.16.840.1.113883.2.10.27,1,
2998,Consultorio 17,A,2018-08-03 17:41:28,,2018-08-03 17:41:28,2973,,,,2.16.840.1.113883.2.10.27,1,
2999,Consultorio 18,A,2018-08-03 17:42:02,,2018-08-03 17:42:02,2973,,,,2.16.840.1.113883.2.10.27,1,
3000,Consultorio 19,A,2018-08-03 17:42:36,,2018-08-03 17:42:36,2973,,,,2.16.840.1.113883.2.10.27,1,
3001,Consultorio 20,A,2018-08-07 14:33:41,,2018-08-07 14:33:41,2973,,,,2.16.840.1.113883.2.10.27,1,
3002,Consultorio 21,A,2018-08-07 14:34:25,,2018-08-07 14:34:25,2973,,,,2.16.840.1.113883.2.10.27,1,
3003,Consultorio 01,A,2018-08-07 14:36:11,,2019-11-12 14:00:46,2973,,,,2.16.840.1.113883.2.10.27,1,
3004,Consultorio 2,A,2018-08-07 14:36:47,,2018-08-07 14:36:47,2973,,,,2.16.840.1.113883.2.10.27,1,
3005,Consultorio 3,A,2018-08-07 14:37:40,,2018-08-07 14:37:40,2973,,,,2.16.840.1.113883.2.10.27,1,
3006,Consultorio 4,A,2018-08-07 14:38:14,,2018-08-07 14:38:14,2973,,,,2.16.840.1.113883.2.10.27,1,
3007,Consultorio 5,A,2018-08-07 14:38:47,,2018-08-07 14:38:47,2973,,,,2.16.840.1.113883.2.10.27,1,
3008,Consultorio 6,A,2018-08-07 14:39:24,,2018-08-07 14:39:24,2973,,,,2.16.840.1.113883.2.10.27,1,
3009,Consultorio 7,A,2018-08-07 14:39:58,,2018-08-07 14:39:58,2973,,,,2.16.840.1.113883.2.10.27,1,
3010,Consultorio 8,A,2018-08-07 14:41:08,,2018-08-07 14:41:08,2973,,,,2.16.840.1.113883.2.10.27,1,
3011,Consultorio 9,A,2018-08-07 14:41:50,,2018-08-07 14:41:50,2973,,,,2.16.840.1.113883.2.10.27,1,
3012,Consultorio 10,A,2018-08-07 14:42:20,,2018-08-07 14:42:20,2973,,,,2.16.840.1.113883.2.10.27,1,
3013,Consultorio 11,A,2018-08-07 14:42:50,,2018-08-07 14:42:50,2973,,,,2.16.840.1.113883.2.10.27,1,
3014,Consultorio 12,A,2018-08-07 14:43:47,,2018-08-07 14:43:47,2973,,,,2.16.840.1.113883.2.10.27,1,
3015,Consultorio 13,A,2018-08-07 14:44:17,,2018-08-07 14:44:17,2973,,,,2.16.840.1.113883.2.10.27,1,
3016,Consultorio 14,A,2018-08-07 14:45:24,,2018-08-07 14:45:24,2973,,,,2.16.840.1.113883.2.10.27,1,
3017,Consultorio 15,A,2018-08-07 14:45:57,,2018-08-07 14:45:57,2973,,,,2.16.840.1.113883.2.10.27,1,
3018,Consultorio 16,A,2018-08-07 14:46:52,,2018-08-07 14:46:52,2973,,,,2.16.840.1.113883.2.10.27,1,
3019,Consultorio 17,A,2018-08-07 14:47:23,,2018-08-07 14:47:23,2973,,,,2.16.840.1.113883.2.10.27,1,
3021,Consultorio 19,A,2018-08-07 14:48:25,,2018-08-07 14:48:25,2973,,,,2.16.840.1.113883.2.10.27,1,
3023,Consultorio 21,A,2018-08-07 14:50:06,,2018-08-07 14:50:06,2973,,,,2.16.840.1.113883.2.10.27,1,
3024,Consultorio 23,A,2018-08-07 14:50:37,,2018-08-07 14:50:37,2973,,,,2.16.840.1.113883.2.10.27,1,
3025,Consultorio 01,A,2018-08-07 14:57:11,,2019-11-12 14:01:53,2973,,,,2.16.840.1.113883.2.10.27,1,
3026,Consultorio Neonatologia,A,2018-08-07 14:58:49,,2018-08-07 14:58:49,2973,,,,2.16.840.1.113883.2.10.27,1,
3029,Consultorio 2,A,2018-08-07 15:06:46,,2018-08-07 15:06:46,2973,,,,2.16.840.1.113883.2.10.27,1,
3030,Consultorio 3,A,2018-08-07 15:07:26,,2018-08-07 15:07:26,2973,,,,2.16.840.1.113883.2.10.27,1,
3031,Consultorio 4,A,2018-08-07 15:07:55,,2018-08-07 15:07:55,2973,,,,2.16.840.1.113883.2.10.27,1,
3032,Consultorio 5,A,2018-08-07 15:08:22,,2018-08-07 15:08:22,2973,,,,2.16.840.1.113883.2.10.27,1,
3033,Consultorio 6,A,2018-08-07 15:09:04,,2018-08-07 15:09:04,2973,,,,2.16.840.1.113883.2.10.27,1,
3034,Consultorio 7,A,2018-08-07 15:09:36,,2018-08-07 15:09:36,2973,,,,2.16.840.1.113883.2.10.27,1,
3035,Consultorio 8,A,2018-08-07 15:10:06,,2018-08-07 15:10:06,2973,,,,2.16.840.1.113883.2.10.27,1,
3036,Consultorio 9,A,2018-08-07 15:10:39,,2018-08-07 15:10:39,2973,,,,2.16.840.1.113883.2.10.27,1,
3037,Consultorio 10,A,2018-08-07 15:11:10,,2018-08-07 15:11:10,2973,,,,2.16.840.1.113883.2.10.27,1,
3038,Consultorio 11,A,2018-08-07 15:11:38,,2018-08-07 15:11:38,2973,,,,2.16.840.1.113883.2.10.27,1,
3039,Consultorio 12,A,2018-08-07 15:12:07,,2018-08-07 15:12:07,2973,,,,2.16.840.1.113883.2.10.27,1,
3040,Consultorio 13,A,2018-08-07 15:13:25,,2018-08-07 15:13:25,2973,,,,2.16.840.1.113883.2.10.27,1,
3041,Consultorio 14,A,2018-08-07 15:13:52,,2018-08-07 15:13:52,2973,,,,2.16.840.1.113883.2.10.27,1,
3042,Consultorio 15,A,2018-08-07 15:16:19,,2018-08-07 15:16:19,2973,,,,2.16.840.1.113883.2.10.27,1,
3043,Consultorio 18,A,2018-08-07 15:17:20,,2018-08-07 15:17:20,2973,,,,2.16.840.1.113883.2.10.27,1,
3044,Consultorio 1,A,2018-08-07 16:21:00,,2018-08-07 16:21:00,2973,,,,2.16.840.1.113883.2.10.27,1,
3045,Consultorio 3,A,2018-08-07 16:22:27,,2018-08-07 16:22:27,2973,,,,2.16.840.1.113883.2.10.27,1,
3046,Consultorio 4,A,2018-08-07 16:26:14,,2018-08-07 16:26:14,2973,,,,2.16.840.1.113883.2.10.27,1,
3047,Consultorio 2,A,2018-08-07 16:27:58,,2018-08-07 16:27:58,2973,,,,2.16.840.1.113883.2.10.27,1,
3048,Jefatura/Consultorio,A,2018-08-07 16:30:09,,2018-08-07 16:30:09,2973,,,,2.16.840.1.113883.2.10.27,1,
3049,Consultorio 1,A,2018-08-07 16:37:53,,2018-08-07 16:37:53,2973,,,,2.16.840.1.113883.2.10.27,1,
3050,Consultorio 2,A,2018-08-07 16:38:58,,2018-08-07 16:38:58,2973,,,,2.16.840.1.113883.2.10.27,1,
3051,Consultorio 3,A,2018-08-07 16:39:31,,2018-08-07 16:39:31,2973,,,,2.16.840.1.113883.2.10.27,1,
3052,Consultorio 4,A,2018-08-07 16:40:02,,2018-08-07 16:40:02,2973,,,,2.16.840.1.113883.2.10.27,1,
3053,Consultorio 5,A,2018-08-07 16:40:38,,2018-08-07 16:40:38,2973,,,,2.16.840.1.113883.2.10.27,1,
3054,Sala de quimioterapia,A,2018-08-07 16:41:40,,2018-08-07 16:41:40,2973,,,,2.16.840.1.113883.2.10.27,1,
3055,Consultorio 3,A,2018-08-07 16:42:48,,2018-08-07 16:42:48,2973,,,,2.16.840.1.113883.2.10.27,1,
3056,Consultorio 4,A,2018-08-07 16:45:07,,2018-08-07 16:45:07,2973,,,,2.16.840.1.113883.2.10.27,1,
3057,Consultorio 5,A,2018-08-07 16:47:58,,2018-08-07 16:47:58,2973,,,,2.16.840.1.113883.2.10.27,1,
3058,Consultorio 7,A,2018-08-07 16:48:44,,2018-08-07 16:53:15,2973,,,,2.16.840.1.113883.2.10.27,1,
3059,Consultorio 8,A,2018-08-07 16:53:45,,2018-08-07 16:53:45,2973,,,,2.16.840.1.113883.2.10.27,1,
3060,Consultorio 9,A,2018-08-07 16:54:38,,2018-08-07 16:54:38,2973,,,,2.16.840.1.113883.2.10.27,1,
3061,Consultorio 10,A,2018-08-07 16:55:08,,2018-08-07 16:55:08,2973,,,,2.16.840.1.113883.2.10.27,1,
3062,Consultorio 11,A,2018-08-07 16:55:41,,2018-08-07 16:55:41,2973,,,,2.16.840.1.113883.2.10.27,1,
3063,Sala de procedimientos 1,A,2018-08-07 16:56:25,,2018-08-07 16:56:25,2973,,,,2.16.840.1.113883.2.10.27,1,
3064,Sala de procedimientos 2,A,2018-08-07 16:57:05,,2018-08-08 13:55:14,2973,,,,2.16.840.1.113883.2.10.27,1,
3065,Consultorio 6,A,2018-08-07 16:59:35,,2018-08-07 16:59:35,2973,,,,2.16.840.1.113883.2.10.27,1,
3192,Consultorio 1,A,2019-09-04 10:22:54,,2019-09-04 10:22:54,2973,,,,2.16.840.1.113883.2.10.27,1,
3193,Consultorio 10,A,2019-09-04 10:24:09,,2019-09-04 10:24:09,2973,,,,2.16.840.1.113883.2.10.27,1,
3194,Consultorio 22,A,2019-09-04 10:25:27,,2019-09-04 10:25:27,2973,,,,2.16.840.1.113883.2.10.27,1,
6197,UCO - Habitacion 1205-1210,A,2020-05-05 12:09:42,,2020-05-19 13:54:28,2974,,,,2.16.840.1.113883.2.10.27,1,
6208,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-05 12:09:43,,2020-05-19 12:05:05,2974,,,,2.16.840.1.113883.2.10.27,1,
6231,Unidad 16 (Hombres) - Clinica Medica Cama 1118,A,2020-05-05 12:09:44,,2020-05-19 11:38:57,2974,,,,2.16.840.1.113883.2.10.27,1,
6237,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-05 12:09:44,,2020-05-19 10:45:20,2974,,,,2.16.840.1.113883.2.10.27,1,
6261,Cardiologia - Cama 1109,A,2020-05-05 12:09:45,,2020-05-19 11:45:31,2974,,,,2.16.840.1.113883.2.10.27,1,
12266,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:45:44,,2020-05-19 10:45:44,2974,,,,2.16.840.1.113883.2.10.27,1,
12267,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:46:07,,2020-05-19 10:46:07,2974,,,,2.16.840.1.113883.2.10.27,1,
12268,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:46:23,,2020-05-19 10:46:23,2974,,,,2.16.840.1.113883.2.10.27,1,
12269,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:47:16,,2020-05-19 10:47:16,2974,,,,2.16.840.1.113883.2.10.27,1,
12270,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:50:06,,2020-05-19 10:50:06,2974,,,,2.16.840.1.113883.2.10.27,1,
12271,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:51:12,,2020-05-19 10:51:12,2974,,,,2.16.840.1.113883.2.10.27,1,
12272,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:51:47,,2020-05-19 10:51:47,2974,,,,2.16.840.1.113883.2.10.27,1,
12273,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:52:31,,2020-05-19 10:54:19,2974,,,,2.16.840.1.113883.2.10.27,1,
12274,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:52:54,,2020-05-19 10:52:54,2974,,,,2.16.840.1.113883.2.10.27,1,
12275,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:55:08,,2020-05-19 10:55:08,2974,,,,2.16.840.1.113883.2.10.27,1,
12276,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:55:37,,2020-05-19 10:55:37,2974,,,,2.16.840.1.113883.2.10.27,1,
12277,Unidad 17 (Mujeres) - Clinica Medica Habitacion 14,A,2020-05-19 10:58:59,,2020-05-19 10:58:59,2974,,,,2.16.840.1.113883.2.10.27,1,
12280,Unidad 16 (Hombres) - Clinica Medica Habitacion 11,A,2020-05-19 11:39:18,,2020-05-19 11:39:18,2974,,,,2.16.840.1.113883.2.10.27,1,
12281,Unidad 16 (Hombres) - Clinica Medica habitacion 11,A,2020-05-19 11:39:36,,2020-05-19 11:39:36,2974,,,,2.16.840.1.113883.2.10.27,1,
12282,Unidad 16 (Hombres) - Clinica Medica habitacion 15,A,2020-05-19 11:39:54,,2020-05-19 11:39:54,2974,,,,2.16.840.1.113883.2.10.27,1,
12286,Unidad 16 Clinica Medica - Cama 1110,A,2020-05-19 11:45:48,,2020-05-19 11:45:48,2974,,,,2.16.840.1.113883.2.10.27,1,
12287,Unidad 16 Clinica Medica - Habitacion 1111-1112,A,2020-05-19 11:46:03,,2020-05-19 11:46:03,2974,,,,2.16.840.1.113883.2.10.27,1,
12288,Unidad 16 Clinica Medica - Habitacion 1113-1114,A,2020-05-19 11:46:16,,2020-05-19 11:46:16,2974,,,,2.16.840.1.113883.2.10.27,1,
12289,Unidad 16 Clinica Medica - Habitacion 1115-1116,A,2020-05-19 11:46:32,,2020-05-19 11:46:32,2974,,,,2.16.840.1.113883.2.10.27,1,
12301,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:05:19,,2020-05-20 09:09:05,2974,,,,2.16.840.1.113883.2.10.27,1,
12302,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:05:41,,2020-05-19 12:05:41,2974,,,,2.16.840.1.113883.2.10.27,1,
12303,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:05:56,,2020-05-19 12:05:56,2974,,,,2.16.840.1.113883.2.10.27,1,
12305,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:07:04,,2020-05-19 12:07:04,2974,,,,2.16.840.1.113883.2.10.27,1,
12306,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:07:19,,2020-05-19 12:07:19,2974,,,,2.16.840.1.113883.2.10.27,1,
12307,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:07:30,,2020-05-19 12:07:30,2974,,,,2.16.840.1.113883.2.10.27,1,
12308,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:08:17,,2020-05-19 12:08:17,2974,,,,2.16.840.1.113883.2.10.27,1,
12309,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:08:30,,2020-05-19 12:08:30,2974,,,,2.16.840.1.113883.2.10.27,1,
12310,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:08:43,,2020-05-19 12:08:43,2974,,,,2.16.840.1.113883.2.10.27,1,
12311,Unidad 16 (Hombres) - Clinica Medica Habitacion 15,A,2020-05-19 12:08:56,,2020-05-19 12:08:56,2974,,,,2.16.840.1.113883.2.10.27,1,
12335,UCO - Cama 1201,A,2020-05-19 13:54:48,,2020-05-19 13:54:48,2974,,,,2.16.840.1.113883.2.10.27,1,
12336,UCO - Cama 1202,A,2020-05-19 13:55:09,,2020-05-19 13:55:09,2974,,,,2.16.840.1.113883.2.10.27,1,
12337,UCO - Cama 1203,A,2020-05-19 13:55:21,,2020-05-19 13:55:21,2974,,,,2.16.840.1.113883.2.10.27,1,
12338,UCO - Cama 1204,A,2020-05-19 13:55:36,,2020-05-19 13:55:36,2974,,,,2.16.840.1.113883.2.10.27,1,
6022,Terapia Intermedia - Cama 2501,A,2020-05-05 12:09:35,,2020-05-19 10:25:32,2975,,,,2.16.840.1.113883.2.10.27,1,
6047,Terapia Intensiva B - Camas 2311-2322,A,2020-05-05 12:09:36,,2020-05-19 10:17:58,2975,,,,2.16.840.1.113883.2.10.27,1,
6060,Terapia Intensiva A - Camas 2301-2310,A,2020-05-05 12:09:37,,2020-05-19 10:17:51,2975,,,,2.16.840.1.113883.2.10.27,1,
12252,Terapia Intermedia - Cama 2502,A,2020-05-19 10:26:56,,2020-05-19 10:26:56,2975,,,,2.16.840.1.113883.2.10.27,1,
12253,Terapia Intermedia - Cama 2503,A,2020-05-19 10:29:21,,2020-05-19 10:29:21,2975,,,,2.16.840.1.113883.2.10.27,1,
12254,Terapia Intermedia - Cama 2504,A,2020-05-19 10:29:49,,2020-05-19 10:29:49,2975,,,,2.16.840.1.113883.2.10.27,1,
12255,Terapia Intermedia - Cama 2505,A,2020-05-19 10:30:03,,2020-05-19 10:30:03,2975,,,,2.16.840.1.113883.2.10.27,1,
2452,Jefatura Orl,A,2018-05-30 16:39:20,,2018-05-30 16:39:20,2346,,,,2.16.840.1.113883.2.10.27,1,
2453,Jefatrura consultorios externos,A,2018-05-30 16:40:12,,2018-05-30 16:40:12,2346,,,,2.16.840.1.113883.2.10.27,1,
2454,Oficina enfermeria,A,2018-05-30 16:40:48,,2018-05-30 16:40:48,2346,,,,2.16.840.1.113883.2.10.27,1,
2455,Jefatura de cirugia,A,2018-05-30 16:41:16,,2020-04-27 00:45:16,2346,,,,2.16.840.1.113883.2.10.27,1,
2456,Consultorio 43,A,2018-05-30 16:45:26,,2018-05-30 16:45:26,2346,,,,2.16.840.1.113883.2.10.27,1,
2465,Consultorio 44,A,2018-05-30 17:23:09,,2018-09-27 18:51:33,2346,,,,2.16.840.1.113883.2.10.27,1,
2474,Consultorio 45 y 46,A,2018-05-30 17:48:52,,2018-05-30 17:48:52,2346,,,,2.16.840.1.113883.2.10.27,1,
2475,Consultorio 47,A,2018-05-30 17:52:29,,2018-09-27 18:51:34,2346,,,,2.16.840.1.113883.2.10.27,1,
2476,Consultorio 48,A,2018-05-31 14:18:59,,2018-09-27 18:51:33,2346,,,,2.16.840.1.113883.2.10.27,1,
2477,Consultorio 51,A,2018-05-31 14:43:38,,2018-09-27 18:51:32,2346,,,,2.16.840.1.113883.2.10.27,1,
2478,Consultorio 52,A,2018-05-31 14:51:55,,2018-09-27 18:51:32,2346,,,,2.16.840.1.113883.2.10.27,1,
2479,Vacunatorio,A,2018-05-31 14:52:58,,2018-09-27 18:51:33,2346,,,,2.16.840.1.113883.2.10.27,1,
2488,Rayos,A,2018-05-31 15:25:09,,2018-09-27 18:51:32,2346,,,,2.16.840.1.113883.2.10.27,1,
2492,Ecografia,A,2018-05-31 15:40:12,,2018-05-31 15:40:12,2346,,,,2.16.840.1.113883.2.10.27,1,
3863,SHOCK ROOM,A,2019-11-26 15:44:42,,2023-09-28 16:10:15,2346,,,,2.16.840.1.113883.2.10.27,11,
4514,GUARDIA ADULTOS BOX 3,A,2020-04-15 14:17:17,,2023-09-28 16:10:31,2346,,,,2.16.840.1.113883.2.10.27,11,
4515,GUARDIA ADULTOS BOX 4,A,2020-04-15 14:17:35,,2023-09-28 16:09:50,2346,,,,2.16.840.1.113883.2.10.27,11,
4578,GUARDIA ADULTOS BOX 1,A,2020-04-29 15:51:40,,2023-09-28 16:10:07,2346,,,,2.16.840.1.113883.2.10.27,11,
4579,GUARDIA ADULTOS BOX 2,A,2020-04-29 15:52:25,,2023-09-28 16:10:24,2346,,,,2.16.840.1.113883.2.10.27,11,
2418,Consultorio 1,A,2018-05-30 16:06:11,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2419,Consultorio 2,A,2018-05-30 16:06:36,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2420,Consultorio 3,A,2018-05-30 16:07:10,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2421,Consultorio 4,A,2018-05-30 16:07:38,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2422,Consultorio 5,A,2018-05-30 16:08:15,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2423,Consultorio 6,A,2018-05-30 16:08:39,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2424,Consultorio 7,A,2018-05-30 16:09:33,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2425,Consultorio 8,A,2018-05-30 16:10:36,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2426,Consultorio 9,A,2018-05-30 16:11:08,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2427,Consultorio 10,A,2018-05-30 16:11:39,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2428,Consultorio 11,A,2018-05-30 16:12:17,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2429,Consultorio 12,A,2018-05-30 16:12:41,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2430,Sala de Estar Médico,A,2018-05-30 16:13:41,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2431,Secretaria,A,2018-05-30 16:14:17,,2018-09-27 18:51:31,2352,,,,2.16.840.1.113883.2.10.27,1,
2432,Consultorio 1,A,2018-05-30 16:19:03,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2433,Consultorio 2,A,2018-05-30 16:19:38,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2434,Consultorio 3,A,2018-05-30 16:20:02,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2435,Consultorio 4,A,2018-05-30 16:20:34,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2436,Consultorio 5,A,2018-05-30 16:21:26,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2437,Consultorio 6,A,2018-05-30 16:23:10,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2438,Consultorio 7,A,2018-05-30 16:23:49,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2439,Consultorio 8,A,2018-05-30 16:28:25,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2440,Consultorio 9,A,2018-05-30 16:32:17,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2441,Consultorio 10,A,2018-05-30 16:32:50,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2442,Consultorio 11,A,2018-05-30 16:33:13,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2443,Consultorio 12,A,2018-05-30 16:33:45,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2444,Consultorio 13,A,2018-05-30 16:34:34,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2445,Consultorio 14,A,2018-05-30 16:35:07,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2446,Consultorio 15,A,2018-05-30 16:35:34,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2447,Consultorio 16,A,2018-05-30 16:36:17,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2448,Archivo,A,2018-05-30 16:37:39,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2449,Secretaria,A,2018-05-30 16:38:00,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2450,Sala de Estar,A,2018-05-30 16:38:32,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2451,Oficina,A,2018-05-30 16:38:57,,2018-09-27 18:51:32,2353,,,,2.16.840.1.113883.2.10.27,1,
2415,Consultorio 2,A,2018-05-30 16:03:03,,2018-05-30 16:03:03,2355,,,,2.16.840.1.113883.2.10.27,1,
2377,Consultorio 1,A,2018-05-30 15:22:27,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2378,Consultorio 2,A,2018-05-30 15:23:00,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2379,Consultorio 3,A,2018-05-30 15:23:17,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2385,Consultorio 4,A,2018-05-30 15:26:21,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2387,Consultorio 6,A,2018-05-30 15:26:59,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2391,Consultorio 6,A,2018-05-30 15:29:37,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2393,Consultorio 7,A,2018-05-30 15:30:09,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2394,Consultorio 8,A,2018-05-30 15:30:43,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2395,Consultorio 9,A,2018-05-30 15:31:13,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2398,Sala A,A,2018-05-30 15:32:12,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2400,Sala B,A,2018-05-30 15:33:07,,2018-09-27 18:51:32,2357,,,,2.16.840.1.113883.2.10.27,1,
2365,Consultorio 1,A,2018-05-30 15:12:42,,2018-09-27 18:51:31,2358,,,,2.16.840.1.113883.2.10.27,1,
2366,Consultorio 2,A,2018-05-30 15:13:16,,2018-05-30 15:13:16,2358,,,,2.16.840.1.113883.2.10.27,1,
2367,Consultorio 3,A,2018-05-30 15:13:43,,2018-09-27 18:51:31,2358,,,,2.16.840.1.113883.2.10.27,1,
2368,Consultorio 4,A,2018-05-30 15:14:19,,2018-09-27 18:51:31,2358,,,,2.16.840.1.113883.2.10.27,1,
2370,Consultorio 5,A,2018-05-30 15:15:16,,2018-09-27 18:51:31,2358,,,,2.16.840.1.113883.2.10.27,1,
2371,Consultorio 5,A,2018-05-30 15:15:42,,2018-09-27 18:51:31,2358,,,,2.16.840.1.113883.2.10.27,1,
2458,Consultorio 1,A,2018-05-30 17:18:06,,2018-09-27 18:51:33,2457,,,,2.16.840.1.113883.2.10.27,1,
2459,Consultorio 2,A,2018-05-30 17:19:02,,2018-09-27 18:51:33,2457,,,,2.16.840.1.113883.2.10.27,1,
2460,Consultorio 3,A,2018-05-30 17:19:28,,2018-09-27 18:51:33,2457,,,,2.16.840.1.113883.2.10.27,1,
