id_local,descripcion,estado,fecha_alta,fecha_baja,fecha_ultima_modificacion,id_planta,descripcion_numerica,cod_sector,id_mostrador,cod_dominio,id_usuario,id_sector,ambito
3144,Consultorio 2,A,2019-02-08 11:57:05,,2019-02-08 11:57:05,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3145,Consultorio 3,A,2019-02-08 11:57:36,,2019-02-08 11:57:36,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3146,Consultorio 4,A,2019-02-08 11:58:49,,2019-02-08 11:58:49,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3147,Consultorio 5,A,2019-02-08 12:00:36,,2019-02-08 12:00:36,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3148,Consultorio 6,A,2019-02-08 12:00:57,,2019-02-08 12:00:57,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3149,Consultorio 7,A,2019-02-08 12:01:21,,2019-02-08 12:01:21,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3150,Consultorio 8,A,2019-02-08 12:01:44,,2019-02-08 12:01:44,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3151,Consultorio 9,A,2019-02-08 12:02:11,,2019-02-08 12:02:11,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3152,Consultorio 10,A,2019-02-08 12:02:38,,2019-02-08 12:02:38,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3153,Consultorio 11,A,2019-02-08 12:03:03,,2019-02-08 12:03:03,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3154,Consultorio 12,A,2019-02-08 12:03:36,,2019-02-08 12:03:36,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3155,Farmacia,A,2019-02-08 12:04:12,,2019-02-08 12:04:12,3142,,,,2.16.840.1.113883.2.10.27,1,,otros
3156,Enfermeria,A,2019-02-08 12:04:31,,2019-02-08 12:04:31,3142,,,,2.16.840.1.113883.2.10.27,1,,otros
3157,Vacunatorio,A,2019-02-08 12:04:54,,2019-02-08 12:04:54,3142,,,,2.16.840.1.113883.2.10.27,1,,otros
3158,Extracciones,A,2019-02-08 12:08:31,,2019-02-08 12:08:31,3142,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3179,Consultorio 1,A,2019-04-03 14:00:50,,2019-10-18 12:04:47,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3180,Consultorio 2,A,2019-04-03 14:01:36,,2019-10-18 12:07:25,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3181,Consultorio 3,A,2019-04-03 14:01:57,,2019-10-18 12:08:17,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3182,Consultorio 4,A,2019-04-03 14:02:19,,2019-10-18 12:08:49,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3183,Box extraccion 1,A,2019-04-03 14:04:25,,2019-10-18 13:16:19,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3184,Box extraccion 2,A,2019-04-03 14:05:09,,2019-04-03 14:05:09,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3185,Box extraccion 3,A,2019-04-03 14:05:38,,2019-10-18 13:16:29,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3186,Box extraccion 4,A,2019-04-03 14:06:04,,2019-04-03 14:06:04,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3187,Box extraccion 5,A,2019-04-03 14:06:38,,2019-04-03 14:06:38,3161,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3188,Farmacia,A,2019-04-03 14:06:57,,2019-10-18 13:16:10,3161,,,,2.16.840.1.113883.2.10.27,1,,otros
3189,Enfermeria,A,2019-04-03 14:09:48,,2019-10-18 12:12:42,3161,,,,2.16.840.1.113883.2.10.27,1,,otros
3163,Consultorio 5,A,2019-04-03 11:15:12,,2019-10-18 13:17:55,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3164,Consultorio 6,A,2019-04-03 11:16:00,,2019-10-18 12:15:34,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3165,Consultorio 7,A,2019-04-03 11:16:42,,2019-10-18 12:15:51,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3166,Consultorio 8,A,2019-04-03 11:17:06,,2019-10-18 13:18:24,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3167,Consultorio 9,A,2019-04-03 11:17:29,,2019-10-18 12:16:25,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3168,Consultorio 10,A,2019-04-03 11:17:49,,2019-10-18 12:16:53,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3169,Consultorio 11,A,2019-04-03 11:18:13,,2019-10-18 12:17:26,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3170,Consultorio 12,A,2019-04-03 11:18:30,,2019-10-18 12:17:40,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3171,Consultorio 13,A,2019-04-03 11:18:56,,2019-10-18 12:18:03,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3172,Consultorio 14,A,2019-04-03 11:19:20,,2019-10-18 12:18:22,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3173,Consultorio 15,A,2019-04-03 11:19:41,,2019-10-18 12:19:08,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3174,Consultorio 16,A,2019-04-03 11:20:03,,2019-10-18 12:19:24,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3175,Consultorio 17,A,2019-04-03 11:20:24,,2019-10-18 12:20:12,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3176,Consultorio 18,A,2019-04-03 11:20:53,,2019-10-18 12:21:12,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3177,Consultorio 19,A,2019-04-03 11:21:34,,2019-10-18 12:21:34,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3178,Consultorio 20,A,2019-04-03 11:21:56,,2019-10-18 12:21:58,3162,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3412,Ecografia,A,2019-10-18 13:22:37,,2019-10-18 13:22:37,3162,,,,2.16.840.1.113883.2.10.27,1,,otros
3413,Mamografia,A,2019-10-18 13:24:11,,2019-10-18 13:24:11,3162,,,,2.16.840.1.113883.2.10.27,1,,otros
3414,Rayos,A,2019-10-18 13:31:36,,2019-10-18 13:32:46,3162,,,,2.16.840.1.113883.2.10.27,1,,otros
3202,Consultorio Inmunocomprometidos,A,2019-10-11 13:33:12,,2019-10-11 13:33:12,3201,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3203,Consultorio 1,A,2019-10-11 13:49:13,,2019-10-11 13:49:13,3201,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3204,Consultorio 2,A,2019-10-11 13:51:19,,2019-10-11 13:51:19,3201,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3205,Consultorio 3,A,2019-10-11 13:53:34,,2019-10-11 13:53:34,3201,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3226,Consultorio Electrofisiologia,A,2019-10-11 15:35:43,,2019-10-11 15:35:43,3225,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3227,Consultorio Sincope,A,2019-10-11 15:37:00,,2019-10-11 15:37:00,3225,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3228,Consultorio Cardio Oncologia,A,2019-10-11 15:41:39,,2019-10-11 15:41:39,3225,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3229,Consultorio Holter,A,2019-10-11 15:42:59,,2019-10-11 15:42:59,3225,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3232,Consultorio 1,A,2019-10-11 15:54:16,,2019-10-11 15:54:16,3231,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3233,Consultorio 2,A,2019-10-11 15:59:07,,2019-10-11 15:59:07,3231,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3234,Consultorio 3,A,2019-10-11 16:03:15,,2019-10-11 16:03:15,3231,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3235,Consultorio 4,A,2019-10-11 16:05:25,,2019-10-16 13:44:50,3231,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3236,Consultorio 5,A,2019-10-11 16:07:02,,2019-10-16 13:44:33,3231,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3237,Consultorio 6,A,2019-10-11 16:08:28,,2019-10-16 13:44:14,3231,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3238,Consultorio 7,A,2019-10-11 16:10:20,,2019-10-16 13:43:54,3231,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3239,Consultorio Campos Visuales,A,2019-10-11 16:12:05,,2019-10-11 16:12:05,3231,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3241,Box 1,A,2019-10-11 16:47:23,,2019-10-11 16:47:23,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3242,BOX 2,A,2019-10-11 16:48:19,,2019-10-11 16:48:19,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3243,BOX 3,A,2019-10-11 16:49:42,,2019-10-11 16:49:42,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3244,BOX 4,A,2019-10-11 16:50:25,,2019-10-11 16:50:25,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3245,BOX 5,A,2019-10-11 16:51:02,,2019-10-11 16:51:02,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3246,BOX 6,A,2019-10-11 16:52:17,,2019-10-11 16:52:17,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3247,BOX 7,A,2019-10-11 16:53:54,,2019-10-11 16:53:54,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3248,BOX 1,A,2019-10-11 16:57:05,,2019-10-11 16:57:05,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3249,BOX 2,A,2019-10-11 17:00:07,,2019-10-11 17:00:07,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3250,BOX 3,A,2019-10-11 17:00:48,,2019-10-11 17:00:48,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3251,BOX 4,A,2019-10-11 17:01:14,,2019-10-11 17:01:14,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3252,BOX 5,A,2019-10-11 17:01:57,,2019-10-11 17:01:57,3240,,,,2.16.840.1.113883.2.10.27,1,,otros
3255,Consultorio Uro-Oncologia,A,2019-10-11 17:06:22,,2019-10-11 17:06:22,3254,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3256,Consultorio Litiasis,A,2019-10-11 17:07:15,,2019-10-11 17:09:35,3254,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3257,Consultorio Endoscopia,A,2019-10-11 17:08:56,,2019-10-11 17:08:56,3254,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3258,Consultorio Ortopedia y Yesos,A,2019-10-11 17:11:56,,2019-10-11 17:11:56,3254,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3260,Consultorio 1,A,2019-10-11 17:15:07,,2019-10-11 17:15:07,3259,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3261,Consultorio 2,A,2019-10-11 17:16:16,,2019-10-11 17:16:16,3259,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3262,Consultorio,A,2019-10-11 17:16:58,,2019-10-11 17:16:58,3259,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3263,Consultorio Dra. Petralli,A,2019-10-11 17:19:04,,2019-10-11 17:19:04,3259,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3264,Consultorio Coloproctologia,A,2019-10-11 17:24:19,,2019-10-11 17:24:19,3259,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3265,Consultorio Cirugia Cardiovascular,A,2019-10-11 17:27:15,,2019-10-11 17:27:15,3259,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3267,Consultorio Colposcopia,A,2019-10-11 17:29:47,,2019-10-11 17:29:47,3266,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3268,Consultorio Gineco-Oncologia,A,2019-10-11 17:32:23,,2019-10-11 17:32:23,3266,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3269,Consultorio Neonatologia,A,2019-10-11 17:34:04,,2019-10-11 17:34:04,3266,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3270,Consultorio Pap- Colpo,A,2019-10-11 17:35:26,,2019-10-11 17:35:26,3266,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3272,BOX 1,A,2019-10-15 14:51:40,,2019-10-15 14:51:40,3271,,,,2.16.840.1.113883.2.10.27,1,,otros
2922,Consultorio 4,A,2018-06-28 15:26:53,,2018-09-27 18:51:33,2906,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2923,Consultorio 5,A,2018-06-28 15:27:34,,2018-09-27 18:51:33,2906,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2926,Consultorio 1,A,2018-06-28 15:36:59,,2018-09-27 18:51:33,2925,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2927,Consultorio 2,A,2018-06-28 15:37:34,,2018-09-27 18:51:33,2925,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2928,Consultorio 3,A,2018-06-28 15:38:08,,2018-09-27 18:51:33,2925,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2929,Consultorio 4,A,2018-06-28 15:39:28,,2018-09-27 18:51:33,2925,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2930,Consultorio 5,A,2018-06-28 15:40:13,,2018-09-27 18:51:33,2925,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2931,Consultorio 6,A,2018-06-28 15:40:59,,2018-09-27 18:51:33,2925,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
9098,Guardia,A,2020-05-05 16:00:06,,2020-05-05 16:00:06,2925,,,,2.16.840.1.113883.2.10.27,1,,guardia
9107,Shock Room,A,2020-05-05 16:00:07,,2020-05-05 16:00:07,2925,,,,2.16.840.1.113883.2.10.27,1,,guardia
2934,Consultorio 1,A,2018-06-28 16:26:41,,2018-09-27 18:51:31,2933,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2935,Consultorio 2,A,2018-06-28 16:27:04,,2018-09-27 18:51:31,2933,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2936,Consultorio 3,A,2018-06-28 16:27:26,,2018-09-27 18:51:31,2933,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
8863,Neonatología - Cuidados Intensivos,A,2020-05-05 16:00:00,,2020-05-12 10:11:27,2933,,,,2.16.840.1.113883.2.10.27,1,,otros
11736,Neonatología - Cuidados Intermedios,A,2020-05-12 10:12:49,,2020-05-12 10:12:49,2933,,,,2.16.840.1.113883.2.10.27,1,,otros
11737,Neonatologia - Cuidados Minimos,A,2020-05-12 10:15:22,,2020-05-12 10:15:22,2933,,,,2.16.840.1.113883.2.10.27,1,,otros
11738,Neonatologia - Aislamiento,A,2020-05-12 10:16:11,,2020-05-12 10:16:11,2933,,,,2.16.840.1.113883.2.10.27,1,,internacion
2946,Consultorio 4,A,2018-07-30 16:30:43,,2018-07-30 16:30:43,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2947,Consultorio 5,A,2018-07-30 16:31:37,,2018-07-30 16:31:37,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2948,Consultorio 6,A,2018-07-30 16:32:11,,2018-07-30 16:32:11,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2949,Consultorio 7,A,2018-07-30 16:32:54,,2018-07-30 16:32:54,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2950,Consultorio 8,A,2018-07-30 16:33:20,,2018-07-30 16:33:20,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2951,Consultorio 9,A,2018-07-30 16:33:45,,2018-07-30 16:33:45,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2952,Consultorio 10,A,2018-07-30 16:34:36,,2018-07-30 16:34:36,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2953,Consultorio 11,A,2018-07-30 16:41:26,,2018-07-30 16:41:26,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2954,Consultorio 12,A,2018-07-30 16:42:04,,2018-07-30 16:42:04,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2955,Consultorio 13,A,2018-07-30 16:42:31,,2018-07-30 16:42:31,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2956,Consultorio 14,A,2018-07-30 16:43:05,,2018-07-30 16:43:05,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2957,Consultorio 15,A,2018-07-30 16:43:33,,2018-07-30 16:43:33,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2958,Consultorio 16,A,2018-07-30 16:43:56,,2018-07-30 16:43:56,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2959,Consultorio 17,A,2018-07-30 16:44:21,,2018-07-30 16:44:21,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2960,Consultorio 18,A,2018-07-30 16:44:55,,2018-07-30 16:44:55,2940,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2942,Consultorio 1,A,2018-07-30 16:23:54,,2018-07-30 16:26:27,2941,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2943,Consultorio 2,A,2018-07-30 16:24:40,,2018-07-30 16:26:11,2941,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2944,Consultorio 3,A,2018-07-30 16:25:15,,2018-07-30 16:25:15,2941,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
6164,Guardia A,A,2020-05-05 12:09:41,,2020-05-05 12:09:41,2972,1.0,1.0,,2.16.840.1.113883.2.10.27,1,1.0,guardia
6179,Guardia B,A,2020-05-05 12:09:41,,2023-09-28 16:12:37,2972,2.0,1.0,,2.16.840.1.113883.2.10.27,11,1.0,guardia
2982,Consultorio 01,A,2018-08-03 17:04:21,,2019-11-12 14:01:38,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2983,Consultorio 2,A,2018-08-03 17:05:29,,2018-08-03 17:05:29,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2984,Consultorio 3,A,2018-08-03 17:07:29,,2018-08-03 17:07:29,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2985,Consultorio 4,A,2018-08-03 17:24:49,,2018-08-03 17:24:49,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2986,Consultorio 5,A,2018-08-03 17:25:47,,2018-08-03 17:25:47,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2987,Consultorio 6,A,2018-08-03 17:26:27,,2018-08-03 17:26:27,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2988,Consultorio 7,A,2018-08-03 17:27:04,,2018-08-03 17:27:04,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2989,Consultorio 8,A,2018-08-03 17:28:19,,2018-08-03 17:28:19,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2990,Consultorio 9,A,2018-08-03 17:29:20,,2018-08-03 17:29:20,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2991,Consultorio 10,A,2018-08-03 17:31:54,,2018-08-03 17:31:54,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2992,Consultorio 11,A,2018-08-03 17:36:20,,2018-08-03 17:36:20,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2993,Consultorio 12,A,2018-08-03 17:37:18,,2018-08-03 17:37:18,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2994,Consultorio 13,A,2018-08-03 17:38:11,,2018-08-03 17:38:11,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2995,Consultorio 14,A,2018-08-03 17:38:48,,2018-08-03 17:38:48,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2996,Consultorio 15,A,2018-08-03 17:39:31,,2018-08-03 17:39:31,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2997,Consultorio 16,A,2018-08-03 17:40:51,,2018-08-03 17:40:51,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2998,Consultorio 17,A,2018-08-03 17:41:28,,2018-08-03 17:41:28,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
2999,Consultorio 18,A,2018-08-03 17:42:02,,2018-08-03 17:42:02,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3000,Consultorio 19,A,2018-08-03 17:42:36,,2018-08-03 17:42:36,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3001,Consultorio 20,A,2018-08-07 14:33:41,,2018-08-07 14:33:41,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3002,Consultorio 21,A,2018-08-07 14:34:25,,2018-08-07 14:34:25,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3003,Consultorio 01,A,2018-08-07 14:36:11,,2019-11-12 14:00:46,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3004,Consultorio 2,A,2018-08-07 14:36:47,,2018-08-07 14:36:47,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3005,Consultorio 3,A,2018-08-07 14:37:40,,2018-08-07 14:37:40,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3006,Consultorio 4,A,2018-08-07 14:38:14,,2018-08-07 14:38:14,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3007,Consultorio 5,A,2018-08-07 14:38:47,,2018-08-07 14:38:47,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3008,Consultorio 6,A,2018-08-07 14:39:24,,2018-08-07 14:39:24,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3009,Consultorio 7,A,2018-08-07 14:39:58,,2018-08-07 14:39:58,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3010,Consultorio 8,A,2018-08-07 14:41:08,,2018-08-07 14:41:08,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3011,Consultorio 9,A,2018-08-07 14:41:50,,2018-08-07 14:41:50,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3012,Consultorio 10,A,2018-08-07 14:42:20,,2018-08-07 14:42:20,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3013,Consultorio 11,A,2018-08-07 14:42:50,,2018-08-07 14:42:50,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3014,Consultorio 12,A,2018-08-07 14:43:47,,2018-08-07 14:43:47,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3015,Consultorio 13,A,2018-08-07 14:44:17,,2018-08-07 14:44:17,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3016,Consultorio 14,A,2018-08-07 14:45:24,,2018-08-07 14:45:24,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3017,Consultorio 15,A,2018-08-07 14:45:57,,2018-08-07 14:45:57,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3018,Consultorio 16,A,2018-08-07 14:46:52,,2018-08-07 14:46:52,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3019,Consultorio 17,A,2018-08-07 14:47:23,,2018-08-07 14:47:23,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3021,Consultorio 19,A,2018-08-07 14:48:25,,2018-08-07 14:48:25,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3023,Consultorio 21,A,2018-08-07 14:50:06,,2018-08-07 14:50:06,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3024,Consultorio 23,A,2018-08-07 14:50:37,,2018-08-07 14:50:37,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3025,Consultorio 01,A,2018-08-07 14:57:11,,2019-11-12 14:01:53,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3026,Consultorio Neonatologia,A,2018-08-07 14:58:49,,2018-08-07 14:58:49,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3029,Consultorio 2,A,2018-08-07 15:06:46,,2018-08-07 15:06:46,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3030,Consultorio 3,A,2018-08-07 15:07:26,,2018-08-07 15:07:26,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3031,Consultorio 4,A,2018-08-07 15:07:55,,2018-08-07 15:07:55,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3032,Consultorio 5,A,2018-08-07 15:08:22,,2018-08-07 15:08:22,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3033,Consultorio 6,A,2018-08-07 15:09:04,,2018-08-07 15:09:04,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3034,Consultorio 7,A,2018-08-07 15:09:36,,2018-08-07 15:09:36,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3035,Consultorio 8,A,2018-08-07 15:10:06,,2018-08-07 15:10:06,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3036,Consultorio 9,A,2018-08-07 15:10:39,,2018-08-07 15:10:39,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3037,Consultorio 10,A,2018-08-07 15:11:10,,2018-08-07 15:11:10,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3038,Consultorio 11,A,2018-08-07 15:11:38,,2018-08-07 15:11:38,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3039,Consultorio 12,A,2018-08-07 15:12:07,,2018-08-07 15:12:07,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3040,Consultorio 13,A,2018-08-07 15:13:25,,2018-08-07 15:13:25,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3041,Consultorio 14,A,2018-08-07 15:13:52,,2018-08-07 15:13:52,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3042,Consultorio 15,A,2018-08-07 15:16:19,,2018-08-07 15:16:19,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3043,Consultorio 18,A,2018-08-07 15:17:20,,2018-08-07 15:17:20,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3044,Consultorio 1,A,2018-08-07 16:21:00,,2018-08-07 16:21:00,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3045,Consultorio 3,A,2018-08-07 16:22:27,,2018-08-07 16:22:27,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3046,Consultorio 4,A,2018-08-07 16:26:14,,2018-08-07 16:26:14,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3047,Consultorio 2,A,2018-08-07 16:27:58,,2018-08-07 16:27:58,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3048,Jefatura/Consultorio,A,2018-08-07 16:30:09,,2018-08-07 16:30:09,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3049,Consultorio 1,A,2018-08-07 16:37:53,,2018-08-07 16:37:53,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
3050,Consultorio 2,A,2018-08-07 16:38:58,,2018-08-07 16:38:58,2973,,,,2.16.840.1.113883.2.10.27,1,,ambulatorio
